transacao_id,cliente_id,data_compra,valor_compra,meio_pagamento,campanha
3047,113,2030-05-05,188,cartão,dia_pais
3048,680,2030-05-06,151,cartão,sem_campanha
3049,865,2030-05-07,172,pix,sem_campanha
3050,253,2030-05-08,231,cartão,sem_campanha
3051,441,2030-05-09,166,cartão,sem_campanha
3052,186,2030-05-10,188,cartão,sem_campanha
3053,859,2030-05-11,86,cartão,natal
3054,227,2030-05-12,186,cartão,ano_novo
3055,528,2030-05-13,230,pix,sem_campanha
3056,668,2030-05-14,103,boleto,black_friday
3057,354,2030-05-15,133,boleto,natal
3058,623,2030-05-16,184,cartão,dia_maes
3059,1,2030-05-17,172,cartão,dia_maes
3060,553,2030-05-18,82,pix,natal
3061,560,2030-05-19,158,cartão,sem_campanha
3062,927,2030-05-20,133,pix,dia_maes
3063,420,2030-05-21,101,boleto,natal
3064,620,2030-05-22,217,cartão,sem_campanha
3065,161,2030-05-23,150,cartão,sem_campanha
3066,161,2030-05-24,199,cartão,dia_maes
3067,871,2030-05-25,91,cartão,dia_pais
3068,128,2030-05-26,179,cartão,sem_campanha
3069,722,2030-05-27,203,boleto,sem_campanha
3070,151,2030-05-28,137,boleto,natal
3071,444,2030-05-29,125,cartão,sem_campanha
3072,767,2030-05-30,84,cartão,sem_campanha
3073,471,2030-05-31,106,cartão,sem_campanha
3074,463,2030-06-01,127,cartão,natal
3075,730,2030-06-02,101,cartão,natal
3076,30,2030-06-03,111,cartão,dia_pais
3077,473,2030-06-04,157,cartão,black_friday
3078,557,2030-06-05,163,cartão,black_friday
3079,80,2030-06-06,204,cartão,natal
3080,39,2030-06-07,111,cartão,sem_campanha
3081,240,2030-06-08,151,cartão,black_friday
3082,557,2030-06-09,129,cartão,black_friday
3083,590,2030-06-10,125,cartão,sem_campanha
3084,337,2030-06-11,134,boleto,black_friday
3085,908,2030-06-12,140,boleto,ano_novo
3086,861,2030-06-13,162,cartão,sem_campanha
3087,800,2030-06-14,133,cartão,sem_campanha
3088,952,2030-06-15,211,cartão,sem_campanha
3089,280,2030-06-16,64,cartão,volta_as_aulas
3090,116,2030-06-17,202,boleto,sem_campanha
3091,269,2030-06-18,131,cartão,volta_as_aulas
3092,916,2030-06-19,140,cartão,sem_campanha
3093,335,2030-06-20,149,cartão,dia_maes
3094,312,2030-06-21,185,pix,sem_campanha
3095,53,2030-06-22,105,pix,ano_novo
3096,68,2030-06-23,117,cartão,sem_campanha
3097,694,2030-06-24,175,boleto,sem_campanha
3098,34,2030-06-25,65,cartão,natal
3099,796,2030-06-26,148,cartão,dia_pais
3100,818,2030-06-27,110,cartão,sem_campanha
3101,386,2030-06-28,99,cartão,natal
3102,249,2030-06-29,68,cartão,dia_pais
3103,111,2030-06-30,188,pix,sem_campanha
3104,94,2030-07-01,157,boleto,sem_campanha
3105,410,2030-07-02,116,cartão,black_friday
3106,179,2030-07-03,141,cartão,ano_novo
3107,47,2030-07-04,95,cartão,black_friday
3108,794,2030-07-05,123,cartão,dia_pais
3109,852,2030-07-06,140,boleto,natal
3110,874,2030-07-07,153,cartão,sem_campanha
3111,604,2030-07-08,169,cartão,sem_campanha
3112,376,2030-07-09,59,cartão,dia_maes
3113,724,2030-07-10,169,cartão,sem_campanha
3114,587,2030-07-11,63,cartão,volta_as_aulas
3115,890,2030-07-12,171,pix,dia_maes
3116,202,2030-07-13,139,boleto,ano_novo
3117,445,2030-07-14,204,cartão,dia_pais
3118,919,2030-07-15,116,boleto,dia_maes
3119,933,2030-07-16,189,pix,sem_campanha
3120,297,2030-07-17,91,cartão,sem_campanha
3121,308,2030-07-18,155,cartão,sem_campanha
3122,723,2030-07-19,48,cartão,dia_pais
3123,493,2030-07-20,194,cartão,natal
3124,338,2030-07-21,236,cartão,sem_campanha
3125,945,2030-07-22,115,cartão,dia_pais
3126,923,2030-07-23,156,cartão,sem_campanha
3127,646,2030-07-24,172,cartão,sem_campanha
3128,842,2030-07-25,72,cartão,sem_campanha
3129,66,2030-07-26,112,cartão,dia_pais
3130,792,2030-07-27,109,cartão,sem_campanha
3131,422,2030-07-28,270,cartão,sem_campanha
3132,540,2030-07-29,202,cartão,ano_novo
3133,924,2030-07-30,139,cartão,sem_campanha
3134,629,2030-07-31,188,pix,black_friday
3135,493,2030-08-01,160,cartão,dia_pais
3136,882,2030-08-02,179,cartão,sem_campanha
3137,999,2030-08-03,97,cartão,natal
3138,962,2030-08-04,218,cartão,volta_as_aulas
3139,317,2030-08-05,111,cartão,volta_as_aulas
3140,942,2030-08-06,114,cartão,dia_pais
3141,837,2030-08-07,179,boleto,ano_novo
3142,626,2030-08-08,167,cartão,sem_campanha
3143,75,2030-08-09,151,cartão,dia_maes
3144,714,2030-08-10,191,boleto,sem_campanha
3145,939,2030-08-11,91,cartão,sem_campanha
3146,59,2030-08-12,242,cartão,ano_novo
3147,386,2030-08-13,124,cartão,black_friday
3148,15,2030-08-14,145,boleto,ano_novo
3149,231,2030-08-15,242,boleto,sem_campanha
3150,617,2030-08-16,114,cartão,dia_pais
3151,677,2030-08-17,201,cartão,sem_campanha
3152,199,2030-08-18,139,boleto,sem_campanha
3153,916,2030-08-19,107,cartão,sem_campanha
3154,354,2030-08-20,130,boleto,sem_campanha
3155,35,2030-08-21,178,cartão,sem_campanha
3156,162,2030-08-22,200,pix,natal
3157,757,2030-08-23,161,boleto,sem_campanha
3158,982,2030-08-24,70,cartão,volta_as_aulas
3159,799,2030-08-25,181,cartão,dia_pais
3160,895,2030-08-26,142,cartão,ano_novo
3161,471,2030-08-27,94,cartão,black_friday
3162,531,2030-08-28,167,cartão,dia_pais
3163,964,2030-08-29,206,cartão,natal
3164,792,2030-08-30,150,cartão,natal
3165,852,2030-08-31,196,cartão,dia_pais
3166,423,2030-09-01,173,boleto,sem_campanha
3167,348,2030-09-02,173,cartão,dia_maes
3168,694,2030-09-03,134,boleto,ano_novo
3169,935,2030-09-04,190,cartão,sem_campanha
3170,913,2030-09-05,195,cartão,dia_maes
3171,147,2030-09-06,189,cartão,sem_campanha
3172,374,2030-09-07,134,cartão,sem_campanha
3173,688,2030-09-08,199,cartão,dia_maes
3174,675,2030-09-09,169,cartão,sem_campanha
3175,416,2030-09-10,101,pix,sem_campanha
3176,687,2030-09-11,130,cartão,dia_maes
3177,494,2030-09-12,123,boleto,sem_campanha
3178,559,2030-09-13,50,cartão,sem_campanha
3179,256,2030-09-14,200,cartão,sem_campanha
3180,960,2030-09-15,305,cartão,sem_campanha
3181,686,2030-09-16,210,boleto,dia_maes
3182,103,2030-09-17,158,cartão,sem_campanha
3183,121,2030-09-18,124,boleto,sem_campanha
3184,419,2030-09-19,103,cartão,sem_campanha
3185,350,2030-09-20,157,cartão,black_friday
3186,657,2030-09-21,198,cartão,ano_novo
3187,42,2030-09-22,116,cartão,sem_campanha
3188,367,2030-09-23,278,cartão,sem_campanha
3189,29,2030-09-24,80,cartão,sem_campanha
3190,966,2030-09-25,161,cartão,sem_campanha
3191,892,2030-09-26,153,cartão,volta_as_aulas
3192,785,2030-09-27,150,cartão,sem_campanha
3193,977,2030-09-28,121,cartão,black_friday
3194,14,2030-09-29,154,cartão,dia_pais
3195,920,2030-09-30,127,cartão,natal
3196,953,2030-10-01,214,boleto,sem_campanha
3197,818,2030-10-02,231,boleto,sem_campanha
3198,825,2030-10-03,130,cartão,dia_maes
3199,485,2030-10-04,67,cartão,dia_pais
3200,189,2030-10-05,165,cartão,sem_campanha
3201,872,2030-10-06,164,boleto,ano_novo
3202,295,2030-10-07,155,boleto,volta_as_aulas
3203,183,2030-10-08,176,cartão,ano_novo
3204,864,2030-10-09,219,boleto,sem_campanha
3205,548,2030-10-10,191,cartão,sem_campanha
3206,882,2030-10-11,176,cartão,dia_pais
3207,37,2030-10-12,187,pix,natal
3208,14,2030-10-13,162,boleto,natal
3209,923,2030-10-14,102,boleto,black_friday
3210,635,2030-10-15,222,cartão,ano_novo
3211,595,2030-10-16,155,cartão,sem_campanha
3212,159,2030-10-17,102,boleto,sem_campanha
3213,494,2030-10-18,93,cartão,sem_campanha
3214,329,2030-10-19,104,cartão,sem_campanha
3215,614,2030-10-20,88,cartão,volta_as_aulas
3216,849,2030-10-21,183,boleto,volta_as_aulas
3217,83,2030-10-22,141,pix,sem_campanha
3218,556,2030-10-23,188,cartão,natal
3219,580,2030-10-24,208,boleto,sem_campanha
3220,560,2030-10-25,195,cartão,volta_as_aulas
3221,569,2030-10-26,181,cartão,sem_campanha
3222,587,2030-10-27,164,cartão,ano_novo
3223,22,2030-10-28,140,cartão,dia_pais
3224,132,2030-10-29,143,boleto,sem_campanha
3225,465,2030-10-30,179,pix,dia_pais
3226,456,2030-10-31,101,cartão,natal
3227,302,2030-11-01,147,boleto,sem_campanha
3228,955,2030-11-02,112,cartão,dia_pais
3229,930,2030-11-03,208,cartão,sem_campanha
3230,267,2030-11-04,185,boleto,natal
3231,799,2030-11-05,256,cartão,sem_campanha
3232,395,2030-11-06,112,boleto,ano_novo
3233,120,2030-11-07,117,cartão,natal
3234,246,2030-11-08,152,boleto,volta_as_aulas
3235,568,2030-11-09,113,cartão,sem_campanha
3236,38,2030-11-10,176,cartão,dia_pais
3237,245,2030-11-11,147,cartão,natal
3238,21,2030-11-12,125,cartão,sem_campanha
3239,110,2030-11-13,204,cartão,dia_maes
3240,606,2030-11-14,57,cartão,sem_campanha
3241,394,2030-11-15,177,boleto,sem_campanha
3242,410,2030-11-16,122,boleto,natal
3243,987,2030-11-17,190,pix,volta_as_aulas
3244,648,2030-11-18,202,boleto,volta_as_aulas
3245,743,2030-11-19,36,boleto,sem_campanha
3246,8,2030-11-20,139,cartão,dia_pais
3247,444,2030-11-21,152,boleto,volta_as_aulas
3248,328,2030-11-22,32,boleto,black_friday
3249,887,2030-11-23,161,cartão,natal
3250,290,2030-11-24,123,cartão,ano_novo
3251,763,2030-11-25,89,cartão,dia_maes
3252,511,2030-11-26,117,pix,natal
3253,912,2030-11-27,108,cartão,dia_pais
3254,361,2030-11-28,121,pix,natal
3255,909,2030-11-29,159,cartão,black_friday
3256,599,2030-11-30,199,cartão,dia_maes
3257,716,2030-12-01,146,pix,natal
3258,219,2030-12-02,205,cartão,sem_campanha
3259,406,2030-12-03,97,cartão,black_friday
3260,992,2030-12-04,157,cartão,sem_campanha
3261,753,2030-12-05,255,boleto,dia_pais
3262,923,2030-12-06,70,cartão,sem_campanha
3263,832,2030-12-07,68,cartão,black_friday
3264,770,2030-12-08,213,cartão,sem_campanha
3265,621,2030-12-09,161,cartão,sem_campanha
3266,768,2030-12-10,119,cartão,natal
3267,993,2030-12-11,93,boleto,dia_maes
3268,794,2030-12-12,148,boleto,sem_campanha
3269,220,2030-12-13,156,boleto,sem_campanha
3270,595,2030-12-14,156,cartão,volta_as_aulas
3271,107,2030-12-15,93,cartão,volta_as_aulas
3272,581,2030-12-16,133,pix,dia_maes
3273,609,2030-12-17,121,cartão,dia_pais
3274,724,2030-12-18,182,cartão,dia_maes
3275,286,2030-12-19,95,pix,dia_pais
3276,749,2030-12-20,153,cartão,black_friday
3277,8,2030-12-21,281,boleto,black_friday
3278,806,2030-12-22,92,cartão,sem_campanha
3279,189,2030-12-23,112,cartão,sem_campanha
3280,81,2030-12-24,145,pix,dia_pais
3281,108,2030-12-25,2,cartão,sem_campanha
3282,321,2030-12-26,78,cartão,dia_maes
3283,579,2030-12-27,165,cartão,dia_pais
3284,686,2030-12-28,141,cartão,sem_campanha
3285,346,2030-12-29,202,cartão,sem_campanha
3286,863,2030-12-30,138,boleto,sem_campanha
3287,328,2030-12-31,133,cartão,black_friday
3288,555,2031-01-01,114,cartão,natal
3289,699,2031-01-02,132,cartão,sem_campanha
3290,302,2031-01-03,89,cartão,dia_pais
3291,200,2031-01-04,142,cartão,black_friday
3292,893,2031-01-05,101,boleto,ano_novo
3293,419,2031-01-06,89,boleto,dia_pais
3294,39,2031-01-07,118,cartão,dia_pais
3295,732,2031-01-08,172,cartão,dia_maes
3296,307,2031-01-09,157,cartão,black_friday
3297,4,2031-01-10,183,cartão,natal
3298,633,2031-01-11,103,cartão,volta_as_aulas
3299,848,2031-01-12,149,boleto,dia_maes
3300,77,2031-01-13,235,cartão,sem_campanha
3301,468,2031-01-14,219,cartão,natal
3302,179,2031-01-15,86,boleto,sem_campanha
3303,645,2031-01-16,99,cartão,volta_as_aulas
3304,823,2031-01-17,234,cartão,dia_maes
3305,741,2031-01-18,172,cartão,dia_pais
3306,276,2031-01-19,140,pix,dia_pais
3307,152,2031-01-20,134,cartão,ano_novo
3308,164,2031-01-21,161,cartão,dia_pais
3309,290,2031-01-22,161,cartão,sem_campanha
3310,378,2031-01-23,123,boleto,volta_as_aulas
3311,621,2031-01-24,141,cartão,sem_campanha
3312,638,2031-01-25,121,pix,sem_campanha
3313,752,2031-01-26,158,boleto,dia_maes
3314,310,2031-01-27,113,cartão,sem_campanha
3315,930,2031-01-28,86,cartão,sem_campanha
3316,979,2031-01-29,223,cartão,sem_campanha
3317,913,2031-01-30,146,cartão,natal
3318,389,2031-01-31,234,pix,sem_campanha
3319,857,2031-02-01,53,cartão,sem_campanha
3320,658,2031-02-02,77,cartão,sem_campanha
3321,764,2031-02-03,173,cartão,ano_novo
3322,183,2031-02-04,146,cartão,sem_campanha
3323,821,2031-02-05,92,cartão,sem_campanha
3324,306,2031-02-06,206,cartão,sem_campanha
3325,72,2031-02-07,106,cartão,dia_pais
3326,219,2031-02-08,209,cartão,sem_campanha
3327,719,2031-02-09,146,cartão,black_friday
3328,173,2031-02-10,96,cartão,dia_maes
3329,653,2031-02-11,116,cartão,sem_campanha
3330,272,2031-02-12,218,cartão,sem_campanha
3331,726,2031-02-13,135,cartão,sem_campanha
3332,468,2031-02-14,198,cartão,ano_novo
3333,269,2031-02-15,220,pix,volta_as_aulas
3334,20,2031-02-16,145,cartão,sem_campanha
3335,578,2031-02-17,138,cartão,dia_pais
3336,995,2031-02-18,129,cartão,sem_campanha
3337,815,2031-02-19,167,cartão,ano_novo
3338,503,2031-02-20,225,boleto,dia_maes
3339,147,2031-02-21,88,cartão,black_friday
3340,429,2031-02-22,160,boleto,dia_pais
3341,165,2031-02-23,158,cartão,ano_novo
3342,890,2031-02-24,59,cartão,natal
3343,310,2031-02-25,105,boleto,volta_as_aulas
3344,518,2031-02-26,115,cartão,sem_campanha
3345,14,2031-02-27,188,boleto,sem_campanha
3346,132,2031-02-28,196,cartão,black_friday
3347,854,2031-03-01,56,boleto,sem_campanha
3348,755,2031-03-02,181,cartão,black_friday
3349,439,2031-03-03,175,cartão,black_friday
3350,743,2031-03-04,178,pix,natal
3351,740,2031-03-05,157,cartão,sem_campanha
3352,674,2031-03-06,197,cartão,black_friday
3353,795,2031-03-07,208,boleto,black_friday
3354,263,2031-03-08,68,cartão,natal
3355,643,2031-03-09,147,cartão,sem_campanha
3356,943,2031-03-10,137,pix,sem_campanha
3357,225,2031-03-11,121,cartão,black_friday
3358,258,2031-03-12,127,cartão,dia_pais
3359,234,2031-03-13,159,cartão,sem_campanha
3360,336,2031-03-14,85,cartão,black_friday
3361,409,2031-03-15,183,cartão,black_friday
3362,828,2031-03-16,131,cartão,black_friday
3363,975,2031-03-17,193,boleto,sem_campanha
3364,24,2031-03-18,119,cartão,sem_campanha
3365,271,2031-03-19,116,pix,dia_maes
3366,95,2031-03-20,102,boleto,black_friday
3367,142,2031-03-21,119,pix,sem_campanha
3368,694,2031-03-22,109,cartão,volta_as_aulas
3369,718,2031-03-23,171,cartão,ano_novo
3370,902,2031-03-24,202,cartão,dia_maes
3371,974,2031-03-25,169,cartão,sem_campanha
3372,81,2031-03-26,146,cartão,natal
3373,274,2031-03-27,174,boleto,sem_campanha
3374,276,2031-03-28,148,cartão,dia_maes
3375,883,2031-03-29,151,cartão,black_friday
3376,958,2031-03-30,134,cartão,volta_as_aulas
3377,465,2031-03-31,191,boleto,sem_campanha
3378,208,2031-04-01,21,pix,dia_pais
3379,296,2031-04-02,43,cartão,black_friday
3380,39,2031-04-03,201,cartão,ano_novo
3381,948,2031-04-04,140,pix,sem_campanha
3382,288,2031-04-05,195,cartão,sem_campanha
3383,124,2031-04-06,119,boleto,volta_as_aulas
3384,876,2031-04-07,233,cartão,black_friday
3385,969,2031-04-08,143,cartão,ano_novo
3386,283,2031-04-09,172,cartão,dia_pais
3387,878,2031-04-10,127,boleto,sem_campanha
3388,180,2031-04-11,105,cartão,ano_novo
3389,97,2031-04-12,62,cartão,volta_as_aulas
3390,191,2031-04-13,189,cartão,dia_pais
3391,74,2031-04-14,169,cartão,dia_pais
3392,447,2031-04-15,154,boleto,ano_novo
3393,785,2031-04-16,93,boleto,dia_pais
3394,497,2031-04-17,220,cartão,sem_campanha
3395,561,2031-04-18,155,boleto,volta_as_aulas
3396,484,2031-04-19,185,cartão,dia_maes
3397,849,2031-04-20,149,cartão,natal
3398,722,2031-04-21,95,boleto,sem_campanha
3399,116,2031-04-22,199,cartão,black_friday
3400,535,2031-04-23,172,cartão,volta_as_aulas
3401,98,2031-04-24,140,cartão,ano_novo
3402,328,2031-04-25,171,boleto,dia_pais
3403,909,2031-04-26,190,cartão,sem_campanha
3404,407,2031-04-27,183,cartão,sem_campanha
3405,313,2031-04-28,64,boleto,sem_campanha
3406,702,2031-04-29,75,boleto,ano_novo
3407,694,2031-04-30,186,boleto,ano_novo
3408,148,2031-05-01,115,cartão,dia_maes
3409,342,2031-05-02,97,cartão,dia_pais
3410,495,2031-05-03,168,cartão,black_friday
3411,948,2031-05-04,96,boleto,sem_campanha
3412,23,2031-05-05,126,boleto,dia_pais
3413,105,2031-05-06,192,pix,ano_novo
3414,675,2031-05-07,74,cartão,dia_maes
3415,579,2031-05-08,81,cartão,sem_campanha
3416,802,2031-05-09,69,cartão,volta_as_aulas
3417,801,2031-05-10,106,cartão,volta_as_aulas
3418,558,2031-05-11,154,cartão,sem_campanha
3419,593,2031-05-12,119,pix,sem_campanha
3420,941,2031-05-13,225,cartão,dia_maes
3421,659,2031-05-14,172,cartão,ano_novo
3422,222,2031-05-15,149,cartão,volta_as_aulas
3423,855,2031-05-16,213,cartão,sem_campanha
3424,15,2031-05-17,83,boleto,sem_campanha
3425,891,2031-05-18,193,cartão,dia_maes
3426,633,2031-05-19,138,cartão,sem_campanha
3427,78,2031-05-20,127,cartão,natal
3428,322,2031-05-21,180,cartão,sem_campanha
3429,807,2031-05-22,129,cartão,dia_maes
3430,241,2031-05-23,159,cartão,dia_maes
3431,18,2031-05-24,145,cartão,sem_campanha
3432,768,2031-05-25,165,cartão,volta_as_aulas
3433,454,2031-05-26,124,cartão,sem_campanha
3434,443,2031-05-27,196,cartão,natal
3435,928,2031-05-28,47,cartão,volta_as_aulas
3436,277,2031-05-29,182,cartão,sem_campanha
3437,424,2031-05-30,55,pix,black_friday
3438,476,2031-05-31,112,cartão,natal
3439,27,2031-06-01,176,cartão,black_friday
3440,514,2031-06-02,49,boleto,sem_campanha
3441,865,2031-06-03,158,cartão,sem_campanha
3442,464,2031-06-04,81,cartão,dia_pais
3443,807,2031-06-05,101,cartão,natal
3444,982,2031-06-06,99,boleto,black_friday
3445,824,2031-06-07,82,boleto,ano_novo
3446,363,2031-06-08,63,pix,sem_campanha
3447,383,2031-06-09,253,cartão,sem_campanha
3448,751,2031-06-10,140,boleto,dia_pais
3449,525,2031-06-11,88,cartão,ano_novo
3450,382,2031-06-12,121,cartão,sem_campanha
3451,184,2031-06-13,151,pix,ano_novo
3452,194,2031-06-14,131,cartão,sem_campanha
3453,462,2031-06-15,86,cartão,black_friday
3454,56,2031-06-16,105,cartão,sem_campanha
3455,230,2031-06-17,209,boleto,sem_campanha
3456,489,2031-06-18,79,cartão,sem_campanha
3457,28,2031-06-19,50,cartão,ano_novo
3458,832,2031-06-20,130,cartão,black_friday
3459,583,2031-06-21,53,cartão,natal
3460,722,2031-06-22,104,pix,sem_campanha
3461,960,2031-06-23,87,cartão,dia_maes
3462,184,2031-06-24,87,cartão,sem_campanha
3463,425,2031-06-25,153,cartão,sem_campanha
3464,375,2031-06-26,162,cartão,volta_as_aulas
3465,868,2031-06-27,109,cartão,sem_campanha
3466,41,2031-06-28,145,cartão,sem_campanha
3467,484,2031-06-29,107,pix,volta_as_aulas
3468,260,2031-06-30,170,cartão,black_friday
3469,441,2031-07-01,76,cartão,sem_campanha
3470,926,2031-07-02,158,cartão,sem_campanha
3471,856,2031-07-03,162,cartão,sem_campanha
3472,84,2031-07-04,266,cartão,sem_campanha
3473,46,2031-07-05,62,cartão,dia_maes
3474,440,2031-07-06,282,pix,sem_campanha
3475,671,2031-07-07,187,cartão,black_friday
3476,856,2031-07-08,241,cartão,dia_maes
3477,519,2031-07-09,195,cartão,black_friday
3478,986,2031-07-10,102,cartão,natal
3479,845,2031-07-11,182,cartão,ano_novo
3480,438,2031-07-12,116,cartão,black_friday
3481,136,2031-07-13,145,cartão,natal
3482,183,2031-07-14,91,cartão,dia_maes
3483,709,2031-07-15,116,boleto,sem_campanha
3484,172,2031-07-16,194,cartão,volta_as_aulas
3485,909,2031-07-17,171,cartão,volta_as_aulas
3486,861,2031-07-18,201,pix,sem_campanha
3487,788,2031-07-19,80,cartão,volta_as_aulas
3488,590,2031-07-20,56,boleto,dia_pais
3489,928,2031-07-21,205,cartão,sem_campanha
3490,956,2031-07-22,201,cartão,black_friday
3491,690,2031-07-23,160,cartão,dia_pais
3492,539,2031-07-24,170,cartão,sem_campanha
3493,120,2031-07-25,193,cartão,sem_campanha
3494,281,2031-07-26,159,boleto,sem_campanha
3495,308,2031-07-27,176,boleto,black_friday
3496,708,2031-07-28,190,cartão,sem_campanha
3497,277,2031-07-29,145,boleto,sem_campanha
3498,530,2031-07-30,132,pix,dia_maes
3499,295,2031-07-31,169,cartão,natal
3500,783,2031-08-01,263,cartão,sem_campanha
3501,53,2031-08-02,107,cartão,dia_maes
3502,806,2031-08-03,128,boleto,black_friday
3503,432,2031-08-04,62,boleto,dia_maes
3504,52,2031-08-05,171,cartão,black_friday
3505,728,2031-08-06,123,cartão,dia_maes
3506,72,2031-08-07,79,pix,dia_pais
3507,28,2031-08-08,146,cartão,dia_maes
3508,469,2031-08-09,224,cartão,sem_campanha
3509,912,2031-08-10,132,cartão,dia_maes
3510,764,2031-08-11,136,cartão,volta_as_aulas
3511,886,2031-08-12,222,cartão,sem_campanha
3512,912,2031-08-13,149,cartão,sem_campanha
3513,547,2031-08-14,89,cartão,dia_pais
3514,401,2031-08-15,184,boleto,dia_pais
3515,201,2031-08-16,206,cartão,ano_novo
3516,761,2031-08-17,139,cartão,sem_campanha
3517,611,2031-08-18,156,cartão,black_friday
3518,820,2031-08-19,84,cartão,dia_pais
3519,989,2031-08-20,106,pix,sem_campanha
3520,999,2031-08-21,133,boleto,volta_as_aulas
3521,466,2031-08-22,153,cartão,sem_campanha
3522,652,2031-08-23,119,cartão,sem_campanha
3523,595,2031-08-24,131,cartão,dia_maes
3524,560,2031-08-25,143,cartão,volta_as_aulas
3525,790,2031-08-26,100,cartão,ano_novo
3526,379,2031-08-27,136,cartão,sem_campanha
3527,760,2031-08-28,207,pix,sem_campanha
3528,895,2031-08-29,120,cartão,sem_campanha
3529,177,2031-08-30,104,cartão,black_friday
3530,52,2031-08-31,254,cartão,sem_campanha
3531,79,2031-09-01,161,cartão,volta_as_aulas
